Name,ChEMBL_ID,SMILES
VINFLUNINE,CHEMBL2110725,CC[C@@]12C=CCN3CC[C@@]4([C@H]13)[C@@H](N(C)c5cc(OC)c(cc45)[C@]6(C[C@@H]7C[C@H](CN(C7)Cc8c6[nH]c9ccccc89)C(C)(F)F)C(=O)OC)[C@](O)([C@@H]2OC(=O)C)C(=O)OC
AMBUTONIUM,CHEMBL2110771,CC[N+](C)(C)CCC(C(=O)N)(c1ccccc1)c2ccccc2
CHLORPHENOXAMINE,CHEMBL2110774,CN(C)CCOC(C)(c1ccccc1)c2ccc(Cl)cc2
EMEPRONIUM,CHEMBL2110805,CC[N+](C)(C)C(C)CC(c1ccccc1)c2ccccc2
BUTRIPTYLINE,CHEMBL2110816,CC(CC1c2ccccc2CCc3ccccc13)CN(C)C
LACHESINE,CHEMBL2110848,CC[N+](C)(C)CCOC(=O)C(O)(c1ccccc1)c2ccccc2
DAPOXETINE,CHEMBL2110900,CN(C)[C@@H](CCOc1cccc2ccccc12)c3ccccc3
ETAFEDRINE,CHEMBL2110926,CCN(C)C(C)C(O)c1ccccc1
POLDINE,CHEMBL2110948,C[N+]1(C)CCCC1COC(=O)C(O)(c2ccccc2)c3ccccc3
PROTHIPENDYL,CHEMBL2111030,CN(C)CCCN1c2ccccc2Sc3cccnc13
MIFAMURTIDE,CHEMBL2111100,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCNC(=O)[C@H](C)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1NC(=O)C)C(=O)N)OC(=O)CCCCCCCCCCCCCCC
PIMAVANSERIN,CHEMBL2111101,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C3CCN(C)CC3)cc1
VERNAKALANT,CHEMBL2111112,COc1ccc(CCO[C@@H]2CCCC[C@H]2N3CC[C@@H](O)C3)cc1OC
DIPIPANONE,CHEMBL2111157,CCC(=O)C(CC(C)N1CCCCC1)(c2ccccc2)c3ccccc3
RADIUM DICHLORIDE,CHEMBL2111187,[Cl-].[Cl-].[Ra+2]
RANITIDINE BISMUTH CITRATE,CHEMBL2111286,[Bi+3].CNC(=C[N+](=O)[O-])NCCSCc1oc(CN(C)C)cc1.OC(CC(=O)[O-])(CC(=O)[O-])C(=O)[O-]
IPRATROPIUM BROMIDE,CHEMBL2134724,O.[Br-].CC(C)[N+]1(C)[C@@H]2CC[C@H]1C[C@H](C2)OC(=O)C(CO)c3ccccc3
FROVATRIPTAN SUCCINATE,CHEMBL2138684,O.CN[C@@H]1CCc2[nH]c3ccc(cc3c2C1)C(=O)N.OC(=O)CCC(=O)O
IXAZOMIB,CHEMBL2141296,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O
ACEGLUMATE,CHEMBL2142890,CC(=O)NC(CCC(=O)O)C(=O)O
IVABRADINE HYDROCHLORIDE,CHEMBL2145077,Cl.COc1cc2CCN(CCCN(C)C[C@H]3Cc4cc(OC)c(OC)cc34)C(=O)Cc2cc1OC
CHLORTETRACYCLINE HYDROCHLORIDE,CHEMBL2146063,Cl.CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(=C1O)C(=O)N)C(=O)c4c(O)ccc(Cl)c4[C@@]3(C)O
QUININE BISULFATE,CHEMBL2146083,COc1ccc2nccc([C@@H](O)[C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1.OS(=O)(=O)O.OS(=O)(=O)O
QUININE DIHYDROCHLORIDE,CHEMBL2146088,Cl.Cl.COc1ccc2nccc([C@@H](O)[C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1
EPHEDRINE HYDROCHLORIDE,CHEMBL2146102,Cl.CN[C@@H](C)[C@H](O)c1ccccc1
CALCIUM,CHEMBL2146121,[Ca]
METHACYCLINE HYDROCHLORIDE,CHEMBL2146123,Cl.CN(C)[C@H]1[C@@H]2[C@@H](O)[C@@H]3C(=C)c4cccc(O)c4C(=O)C3=C(O)[C@]2(O)C(=O)C(=C1O)C(=O)N
CEFUROXIME SODIUM,CHEMBL2146124,[Na+].CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)[O-])COC(=O)N)\c3occc3
ESOMEPRAZOLE MAGNESIUM,CHEMBL2146133,[Mg+2].COc1ccc2[n-]c(nc2c1)[S@@+]([O-])Cc3ncc(C)c(OC)c3C.COc4ccc5[n-]c(nc5c4)[S@@+]([O-])Cc6ncc(C)c(OC)c6C
ESOMEPRAZOLE STRONTIUM,CHEMBL2146140,O.O.O.O.[Sr+2].COc1ccc2[n-]c(nc2c1)[S@@+]([O-])Cc3ncc(C)c(OC)c3C.COc4ccc5[n-]c(nc5c4)[S@@+]([O-])Cc6ncc(C)c(OC)c6C
ATROPINE SULFATE,CHEMBL2146146,CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(=O)C(CO)c3ccccc3.OS(=O)(=O)O
MIKAMYCIN,CHEMBL2146161,CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@@H](NC(=O)[C@@H]3CC(=O)CCN3C(=O)[C@H](Cc4ccc(cc4)N(C)C)N(C)C(=O)[C@@H]5CCCN5C1=O)c6ccccc6.CC(C)[C@H]7OC(=O)C8=CCCN8C(=O)c9coc(CC(=O)C[C@H](O)\C=C(/C)\C=C\CNC(=O)\C=C\[C@H]7C)n9
COBIMETINIB,CHEMBL2146883,OC1(CN(C1)C(=O)c2ccc(F)c(F)c2Nc3ccc(I)cc3F)[C@@H]4CCCCN4
ELUXADOLINE,CHEMBL2159122,COc1ccc(CN([C@@H](C)c2nc(c[nH]2)c3ccccc3)C(=O)[C@@H](N)Cc4c(C)cc(cc4C)C(=O)N)cc1C(=O)O
PAROMOMYCIN SULFATE,CHEMBL2206196,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O.OS(=O)(=O)O
IDELALISIB,CHEMBL2216870,CC[C@H](Nc1ncnc2[nH]cnc12)C3=Nc4cccc(F)c4C(=O)N3c5ccccc5
ERYTHROMYCIN ESTOLATE,CHEMBL2218877,CCCCCCCCCCCCOS(=O)(=O)O.CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(=O)CC)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
TRIMETREXATE GLUCURONATE,CHEMBL2218878,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC.O[C@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O)C(=O)O
VERTEPORFIN,CHEMBL2218885,COC(=O)CCC1=C(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)c(CCC(=O)O)c5C)c(C=C)c4C)C6=CC=C(C(C(=O)OC)C36C)C(=O)OC.COC(=O)CCc7c(C)c8cc9[nH]c(cc%10nc(cc%11[nH]c(cc7n8)C(=C%11C)CCC(=O)O)C%12(C)C(C(=O)OC)C(=CC=C%10%12)C(=O)OC)c(C)c9C=C
FLUVASTATIN SODIUM,CHEMBL2218894,[Na+].CC(C)n1c(\C=C\C(O)CC(O)CC(=O)[O-])c(c2ccc(F)cc2)c3ccccc13
NABILONE,CHEMBL2218896,CCCCCCC(C)(C)c1cc(O)c2C3CC(=O)CCC3C(C)(C)Oc2c1
DURAPATITE,CHEMBL2218916,[OH-].[Ca+2].[Ca+2].[Ca+2].[Ca+2].[Ca+2].[O-]P(=O)([O-])[O-].[O-]P(=O)([O-])[O-].[O-]P(=O)([O-])[O-]
CEVIMELINE HYDROCHLORIDE,CHEMBL2218917,O.Cl.CC1OC2(CS1)CN3CCC2CC3
NALOXEGOL OXALATE,CHEMBL2219416,COCCOCCOCCOCCOCCOCCOCCO[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC=C)c45.OC(=O)C(=O)O
NALOXEGOL,CHEMBL2219418,COCCOCCOCCOCCOCCOCCOCCO[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC=C)c45
FERRIC CHLORIDE,CHEMBL2219605,[Cl-].[Cl-].[Cl-].[Fe+3]
STRONTIUM CHLORIDE,CHEMBL2219640,[Cl-].[Cl-].[Sr+2]
MAGNESIUM CHLORIDE,CHEMBL2219642,[Mg+2].[Cl-].[Cl-]
POTASSIUM SODIUM TARTRATE,CHEMBL2219738,[Na+].[K+].O[C@H]([C@@H](O)C(=O)[O-])C(=O)[O-]
CALCIUM GLUBIONATE,CHEMBL2219740,[Ca+2].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)[O-].OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)C(=O)[O-]
ERYTHROMYCIN PROPIONATE,CHEMBL2220427,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(=O)CC)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
FLUVASTATIN,CHEMBL2220442,CC(C)n1c(\C=C\C(O)CC(O)CC(=O)O)c(c2ccc(F)cc2)c3ccccc13
CEFODIZIME,CHEMBL2303613,CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)CSc3nc(C)c(CC(=O)O)s3)\c4csc(N)n4
SPARTEINE SULFATE,CHEMBL2303617,O.O.O.O.O.OS(=O)(=O)O.C1CCN2C[C@H]3C[C@H](CN4CCCC[C@@H]34)[C@H]2C1
DACLATASVIR DIHYDROCHLORIDE,CHEMBL2303621,Cl.Cl.COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1c2ncc([nH]2)c3ccc(cc3)c4ccc(cc4)c5cnc([nH]5)[C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C
CLOBETASONE BUTYRATE,CHEMBL2308885,CCCC(=O)O[C@@]1([C@H](C)C[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@]3(F)C(=O)C[C@]12C)C(=O)CCl
ERGOLOID MESYLATES,CHEMBL2311030,CCC(C)[C@@H]1N2C(=O)[C@](NC(=O)[C@@H]3C[C@H]4[C@@H](Cc5c[nH]c6cccc4c56)N(C)C3)(O[C@@]2(O)[C@@H]7CCCN7C1=O)C(C)C.CC(C)C[C@@H]8N9C(=O)[C@](NC(=O)[C@@H]%10C[C@H]%11[C@@H](Cc%12c[nH]c%13cccc%11c%12%13)N(C)C%10)(O[C@@]9(O)[C@@H]%14CCCN%14C8=O)C(C)C.CC(C)[C@@H]%15N%16C(=O)[C@](NC(=O)[C@@H]%17C[C@H]%18[C@@H](Cc%19c[nH]c%20cccc%18c%19%20)N(C)C%17)(O[C@@]%16(O)[C@@H]%21CCCN%21C%15=O)C(C)C.CC(C)[C@@]%22(NC(=O)[C@@H]%23C[C@H]%24[C@@H](Cc%25c[nH]c%26cccc%24c%25%26)N(C)C%23)O[C@@]%27(O)[C@@H]%28CCCN%28C(=O)[C@H](Cc%29ccccc%29)N%27C%22=O.CS(=O)(=O)O.CS(=O)(=O)O.CS(=O)(=O)O.CS(=O)(=O)O
VINYL CHLORIDE,CHEMBL2311071,ClC=C
CLOMIPHENE,CHEMBL2355051,CCN(CC)CCOc1ccc(cc1)C(=C(Cl)c2ccccc2)c3ccccc3
IBUTILIDE FUMARATE,CHEMBL2355456,CCCCCCCN(CC)CCCC(O)c1ccc(NS(=O)(=O)C)cc1.CCCCCCCN(CC)CCCC(O)c2ccc(NS(=O)(=O)C)cc2.OC(=O)\C=C\C(=O)O
ISOMETHEPTENE MUCATE,CHEMBL2355839,CNC(C)CCC=C(C)C.CNC(C)CCC=C(C)C.O[C@H]([C@H](O)[C@@H](O)C(=O)O)[C@H](O)C(=O)O
DIHYDROTACHYSTEROL,CHEMBL2356023,CC(C)[C@@H](C)\C=C\[C@@H](C)[C@H]1CC[C@H]2\C(=C\C=C\3/C[C@@H](O)CC[C@@H]3C)\CCC[C@]12C
METOPROLOL SUCCINATE,CHEMBL2356097,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc2ccc(OCC(O)CNC(C)C)cc2.OC(=O)CCC(=O)O
CARPHENAZINE MALEATE,CHEMBL2358147,CCC(=O)c1ccc2Sc3ccccc3N(CCCN4CCN(CCO)CC4)c2c1.OC(=O)\C=C/C(=O)O.OC(=O)\C=C/C(=O)O
ROSE BENGAL SODIUM,CHEMBL2359093,[Na+].[Na+].[O-]C(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C2=C3C=C(I)C(=O)C(=C3Oc4c(I)c([O-])c(I)cc24)I
THIETHYLPERAZINE MALATE,CHEMBL2359670,CCSc1ccc2Sc3ccccc3N(CCCN4CCN(C)CC4)c2c1.OC(CC(=O)O)C(=O)O.OC(CC(=O)O)C(=O)O
QUININE SULFATE,CHEMBL2359966,O.O.COc1ccc2nccc([C@@H](O)[C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1.COc5ccc6nccc([C@@H](O)[C@@H]7C[C@@H]8CCN7C[C@@H]8C=C)c6c5.OS(=O)(=O)O
ACETOPHENAZINE MALEATE,CHEMBL2360079,CC(=O)c1ccc2Sc3ccccc3N(CCCN4CCN(CCO)CC4)c2c1.OC(=O)\C=C/C(=O)O.OC(=O)\C=C/C(=O)O
PEMETREXED DISODIUM,CHEMBL2360464,[Na+].[Na+].NC1=Nc2[nH]cc(CCc3ccc(cc3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])c2C(=O)N1
DOXYCYCLINE CALCIUM,CHEMBL2364574,[Ca+2].C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(=C(C(=O)N)C(=O)[C@@]3(O)C(=C2C(=O)c4c([O-])cccc14)O)O.C[C@@H]5[C@H]6[C@H](O)[C@H]7[C@H](N(C)C)C(=C(C(=O)N)C(=O)[C@@]7(O)C(=C6C(=O)c8c([O-])cccc58)O)O
COBIMETINIB FUMARATE,CHEMBL2364607,OC(=O)\C=C\C(=O)O.OC1(CN(C1)C(=O)c2ccc(F)c(F)c2Nc3ccc(I)cc3F)[C@@H]4CCCCN4.OC5(CN(C5)C(=O)c6ccc(F)c(F)c6Nc7ccc(I)cc7F)[C@@H]8CCCCN8
ESKETAMINE HYDROCHLORIDE,CHEMBL2364609,Cl.CN[C@@]1(CCCCC1=O)c2ccccc2Cl
LATANOPROSTENE BUNOD,CHEMBL2364612,O[C@H](CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(=O)OCCCCO[N+](=O)[O-])CCc2ccccc2
MACIMORELIN ACETATE,CHEMBL2364617,CC(=O)O.CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc3c[nH]c4ccccc34)NC=O
TENOFOVIR ALAFENAMIDE FUMARATE,CHEMBL2364637,CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)Cn1cnc2c(N)ncnc12)Oc3ccccc3.CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)Cn4cnc5c(N)ncnc45)Oc6ccccc6.OC(=O)\C=C\C(=O)O
VALBENAZINE,CHEMBL2364639,COc1cc2CCN3C[C@@H](CC(C)C)[C@@H](C[C@@H]3c2cc1OC)OC(=O)[C@@H](N)C(C)C
PHENETHICILLIN POTASSIUM,CHEMBL2364720,[K+].CC(Oc1ccccc1)C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(=O)[O-]
METRIZOATE MAGNESIUM,CHEMBL2364738,[Mg+2].CN(C(=O)C)c1c(I)c(NC(=O)C)c(I)c(C(=O)[O-])c1I.CN(C(=O)C)c2c(I)c(NC(=O)C)c(I)c(C(=O)[O-])c2I
ERGOLOID,CHEMBL2364968,CCC(C)[C@@H]1N2C(=O)[C@](NC(=O)[C@@H]3C[C@H]4[C@@H](Cc5c[nH]c6cccc4c56)N(C)C3)(O[C@@]2(O)[C@@H]7CCCN7C1=O)C(C)C.CC(C)C[C@@H]8N9C(=O)[C@](NC(=O)[C@@H]%10C[C@H]%11[C@@H](Cc%12c[nH]c%13cccc%11c%12%13)N(C)C%10)(O[C@@]9(O)[C@@H]%14CCCN%14C8=O)C(C)C.CC(C)[C@@H]%15N%16C(=O)[C@](NC(=O)[C@@H]%17C[C@H]%18[C@@H](Cc%19c[nH]c%20cccc%18c%19%20)N(C)C%17)(O[C@@]%16(O)[C@@H]%21CCCN%21C%15=O)C(C)C.CC(C)[C@@]%22(NC(=O)[C@@H]%23C[C@H]%24[C@@H](Cc%25c[nH]c%26cccc%24c%25%26)N(C)C%23)O[C@@]%27(O)[C@@H]%28CCCN%28C(=O)[C@H](Cc%29ccccc%29)N%27C%22=O
BUPRENORPHINE HYDROCHLORIDE,CHEMBL2368861,Cl.CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]4Cc5ccc(O)c6O[C@@H]2[C@]3(CCN4CC7CC7)c56
DOLASETRON MESYLATE,CHEMBL2368924,O.CS(=O)(=O)O.O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c4c[nH]c5ccccc45
DOLASETRON,CHEMBL2368925,O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c4c[nH]c5ccccc45
LEDIPASVIR,CHEMBL2374220,COC(=O)N[C@@H](C(C)C)C(=O)N1CC2(CC2)C[C@H]1c3nc(c[nH]3)c4ccc5c6ccc(cc6C(F)(F)c5c4)c7ccc8[nH]c(nc8c7)[C@@H]9[C@H]%10CC[C@H](C%10)N9C(=O)[C@@H](NC(=O)OC)C(C)C
CERITINIB,CHEMBL2403108,CC(C)Oc1cc(C2CCNCC2)c(C)cc1Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)C(C)C)n3
ERGOTAMINE TARTRATE,CHEMBL2448612,CN1C[C@@H](C=C2[C@H]1Cc3c[nH]c4cccc2c34)C(=O)N[C@]5(C)O[C@@]6(O)[C@@H]7CCCN7C(=O)[C@H](Cc8ccccc8)N6C5=O.CN9C[C@@H](C=C%10[C@H]9Cc%11c[nH]c%12cccc%10c%11%12)C(=O)N[C@]%13(C)O[C@@]%14(O)[C@@H]%15CCCN%15C(=O)[C@H](Cc%16ccccc%16)N%14C%13=O.OC(C(O)C(=O)O)C(=O)O
PIMAVANSERIN TARTRATE,CHEMBL2448613,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C3CCN(C)CC3)cc1.CC(C)COc4ccc(CNC(=O)N(Cc5ccc(F)cc5)C6CCN(C)CC6)cc4.OC(C(O)C(=O)O)C(=O)O
DIRITHROMYCIN,CHEMBL3039471,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)[C@@H]4N[C@@H](COCCOC)O[C@H]([C@H]4C)[C@]1(C)O
NINTEDANIB ESYLATE,CHEMBL3039504,CCS(=O)(=O)O.COC(=O)c1ccc2\C(=C(\Nc3ccc(cc3)N(C)C(=O)CN4CCN(C)CC4)/c5ccccc5)\C(=O)Nc2c1
NALDEMEDINE TOSYLATE,CHEMBL3039508,Cc1ccc(cc1)S(=O)(=O)O.CC(C)(NC(=O)C2=C(O)[C@@H]3Oc4c(O)ccc5C[C@H]6N(CC7CC7)CC[C@@]3(c45)[C@@]6(O)C2)c8onc(n8)c9ccccc9
ELBASVIR,CHEMBL3039514,COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1c2nc(c[nH]2)c3ccc4c(O[C@@H](c5ccccc5)n6c4cc7cc(ccc67)c8c[nH]c(n8)[C@@H]9CCCN9C(=O)[C@@H](NC(=O)OC)C(C)C)c3
SODIUM GLYCEROPHOSPHATE,CHEMBL3039567,O.[Na+].[Na+].OP(=O)(O)OCC([O-])C[O-]
GENTAMICIN SULFATE,CHEMBL3039594,CNC(C)[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1.CN[C@@H]4[C@@H](O)[C@@H](O[C@H]5[C@H](N)C[C@H](N)[C@@H](O[C@H]6O[C@H](CN)CC[C@H]6N)[C@@H]5O)OC[C@]4(C)O.CN[C@@H]7[C@@H](O)[C@@H](O[C@H]8[C@H](N)C[C@H](N)[C@@H](O[C@H]9O[C@@H](CC[C@H]9N)C(C)N)[C@@H]8O)OC[C@]7(C)O.OS(=O)(=O)O
FOSINOPRIL SODIUM,CHEMBL3039596,[Na+].CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N2C[C@@H](C[C@H]2C(=O)[O-])C3CCCCC3)C(C)C
GENTAMICIN,CHEMBL3039597,CNC(C)[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1.CN[C@@H]4[C@@H](O)[C@@H](O[C@H]5[C@H](N)C[C@H](N)[C@@H](O[C@H]6O[C@H](CN)CC[C@H]6N)[C@@H]5O)OC[C@]4(C)O.CN[C@@H]7[C@@H](O)[C@@H](O[C@H]8[C@H](N)C[C@H](N)[C@@H](O[C@H]9O[C@@H](CC[C@H]9N)C(C)N)[C@@H]8O)OC[C@]7(C)O
FOSINOPRIL,CHEMBL3039598,CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N2C[C@@H](C[C@H]2C(=O)O)C3CCCCC3)C(C)C
SODIUM GLYCEROPHOSPHATE,CHEMBL3040581,[Na+].[Na+].OP(=O)(O)OCC([O-])C[O-]
TROSPIUM CHLORIDE,CHEMBL3084748,[Cl-].OC(C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]23CCCC3)(c4ccccc4)c5ccccc5
BLEOMYCIN SULFATE,CHEMBL3085504,C[C@@H](O)[C@H](NC(=O)[C@@H](C)[C@H](O)[C@@H](C)NC(=O)[C@@H](NC(=O)c1nc(nc(N)c1C)[C@H](CC(=O)N)NC[C@H](N)C(=O)N)[C@@H](O[C@@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]2O[C@H]3O[C@H](CO)[C@@H](O)[C@H](OC(=O)N)[C@@H]3O)c4c[nH]cn4)C(=O)NCCc5nc(cs5)c6nc(cs6)C(=O)NCCC[S+](C)C.OS(=O)(=O)O
OMBITASVIR,CHEMBL3127326,COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)Nc2ccc(cc2)[C@@H]3CC[C@H](N3c4ccc(cc4)C(C)(C)C)c5ccc(NC(=O)[C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C)cc5
SACUBITRIL,CHEMBL3137301,CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(cc1)c2ccccc2)NC(=O)CCC(=O)O
VENETOCLAX,CHEMBL3137309,CC1(C)CCC(=C(C1)c2ccc(Cl)cc2)CN3CCN(CC3)c4ccc(C(=O)NS(=O)(=O)c5ccc(NCC6CCOCC6)c(c5)[N+](=O)[O-])c(Oc7cnc8[nH]ccc8c7)c4
DASABUVIR,CHEMBL3137312,COc1c(cc(cc1C(C)(C)C)N2C=CC(=O)NC2=O)c3ccc4cc(NS(=O)(=O)C)ccc4c3
SONIDEGIB PHOSPHATE,CHEMBL3137317,C[C@@H]1CN(C[C@H](C)O1)c2ccc(NC(=O)c3cccc(c3C)c4ccc(OC(F)(F)F)cc4)cn2.OP(=O)(O)O.OP(=O)(O)O
DUTETRABENAZINE,CHEMBL3137326,[2H]C([2H])([2H])Oc1cc2CCN3CC(CC(C)C)C(=O)CC3c2cc1OC([2H])([2H])[2H]
OMEGA-3-CARBOXYLIC ACIDS,CHEMBL3137327,CCCCC\C=C/C\C=C/CCCCCCCC(=O)O.CCCCC\C=C/C\C=C/C\C=C/CCCCC(=O)O.CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)O.CC\C=C/C\C=C/C\C=C/CCCCCCCC(=O)O.CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCC(=O)O.CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)O.CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC(=O)O.CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)O.CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)O
ISAVUCONAZONIUM SULFATE,CHEMBL3137333,CNCC(=O)OCc1cccnc1N(C)C(=O)OC(C)[n+]2cnn(C[C@@](O)([C@@H](C)c3nc(cs3)c4ccc(cc4)C#N)c5cc(F)ccc5F)c2.OS(=O)(=O)[O-]
SIMEPREVIR SODIUM,CHEMBL3137358,[Na+].COc1ccc2c(O[C@@H]3C[C@@H]4[C@@H](C3)C(=O)N(C)CCCC\C=C/[C@@H]5C[C@]5(NC4=O)C(=O)[N-]S(=O)(=O)C6CC6)cc(nc2c1C)c7nc(cs7)C(C)C
SCOPOLAMINE HYDROBROMIDE,CHEMBL3138621,O.O.O.Br.CN1[C@@H]2C[C@H](C[C@H]1[C@@H]3O[C@@H]23)OC(=O)[C@H](CO)c4ccccc4
ETHAMBUTOL HYDROCHLORIDE,CHEMBL3140361,Cl.Cl.CC[C@@H](CO)NCCN[C@@H](CC)CO
BUTAMBEN PICRATE,CHEMBL3142541,CCCCOC(=O)c1ccc(N)cc1.CCCCOC(=O)c2ccc(N)cc2.Oc3c(cc(cc3[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]
METHICILLIN SODIUM,CHEMBL3181832,O.[Na+].COc1cccc(OC)c1C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(=O)[O-]
ALMITRINE MESYLATE,CHEMBL3181957,CS(=O)(=O)O.CS(=O)(=O)O.Fc1ccc(cc1)C(N2CCN(CC2)c3nc(NCC=C)nc(NCC=C)n3)c4ccc(F)cc4
PIVAMPICILLIN,CHEMBL3182343,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](NC(=O)[C@H](N)c3ccccc3)C2=O
PRAMIPEXOLE DIHYDROCHLORIDE,CHEMBL3182733,O.Cl.Cl.CCCN[C@H]1CCc2nc(N)sc2C1
NIZATIDINE,CHEMBL3183075,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1
OCTINOXATE,CHEMBL3183184,CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1
